sample_id,file_name,image_path,copied_sample_path,source,source_file,issue_type,generation_method,recognized_name,recognized_id_number,recognized_gender,recognized_ethnic,recognized_birth,recognized_address,success,owner_id_link_ready,error_type,failure_reason,elapsed_ms,screenshot_path,note
ADD017,task1_017_rotate_small_normal.png,datas/task1_processed/task1_017_rotate_small_normal.png,UserShow/task1/images/all_samples/task1_017_rotate_small_normal.png,新增,datas/normal.png,倾斜旋转,基于 normal.png 处理：小角度旋转,,,,,--,,False,False,exception,Exception: 获取各行起始坐标失败！,204.5,UserShow/task1/images/failure/ADD017_failure.png,评估口径为是否识别出可用身份证号；未使用真实标签时不宣称字段完全准确
ADD020,task1_020_crop_light_tilt_10deg.png,datas/task1_processed/task1_020_crop_light_tilt_10deg.png,UserShow/task1/images/all_samples/task1_020_crop_light_tilt_10deg.png,新增,datas/tilt_10deg.png,局部裁剪,基于 tilt_10deg.png 处理：轻微裁剪边缘,,,,,--,,False,False,exception,Exception: 获取各行起始坐标失败！,133.6,UserShow/task1/images/failure/ADD020_failure.png,评估口径为是否识别出可用身份证号；未使用真实标签时不宣称字段完全准确
ADD024,task1_024_bright_plus_tilt_10deg.png,datas/task1_processed/task1_024_bright_plus_tilt_10deg.png,UserShow/task1/images/all_samples/task1_024_bright_plus_tilt_10deg.png,新增,datas/tilt_10deg.png,光照过亮,基于 tilt_10deg.png 处理：亮度/对比度轻微提高,,,,,--,,False,False,exception,Exception: 获取各行起始坐标失败！,130.3,UserShow/task1/images/failure/ADD024_failure.png,评估口径为是否识别出可用身份证号；未使用真实标签时不宣称字段完全准确
ADD026,task1_026_contrast_dark.png,datas/task1_processed/task1_026_contrast_dark.png,UserShow/task1/images/all_samples/task1_026_contrast_dark.png,新增,datas/dark.png,对比度变化,基于 dark.png 处理：对比度增强,,,,,--,,False,False,exception,Exception: 身份证识别失败！！！,121.0,UserShow/task1/images/failure/ADD026_failure.png,评估口径为是否识别出可用身份证号；未使用真实标签时不宣称字段完全准确
ADD028,task1_028_rotate_small_tilt_10deg.png,datas/task1_processed/task1_028_rotate_small_tilt_10deg.png,UserShow/task1/images/all_samples/task1_028_rotate_small_tilt_10deg.png,新增,datas/tilt_10deg.png,倾斜旋转,基于 tilt_10deg.png 处理：小角度旋转,,,,,--,,False,False,exception,Exception: 获取各行起始坐标失败！,130.0,UserShow/task1/images/failure/ADD028_failure.png,评估口径为是否识别出可用身份证号；未使用真实标签时不宣称字段完全准确
ADD031,task1_031_crop_light_overexposed.png,datas/task1_processed/task1_031_crop_light_overexposed.png,UserShow/task1/images/all_samples/task1_031_crop_light_overexposed.png,新增,datas/overexposed.png,局部裁剪,基于 overexposed.png 处理：轻微裁剪边缘,,,,,--,,False,False,exception,Exception: 身份证识别失败！！！,111.4,UserShow/task1/images/failure/ADD031_failure.png,评估口径为是否识别出可用身份证号；未使用真实标签时不宣称字段完全准确
ADD032,task1_032_occlusion_corner_tilt_10deg.png,datas/task1_processed/task1_032_occlusion_corner_tilt_10deg.png,UserShow/task1/images/all_samples/task1_032_occlusion_corner_tilt_10deg.png,新增,datas/tilt_10deg.png,局部遮挡,基于 tilt_10deg.png 处理：遮挡非关键或弱关键区域,,,,,--,,False,False,exception,Exception: 身份证识别失败！！！,109.6,UserShow/task1/images/failure/ADD032_failure.png,评估口径为是否识别出可用身份证号；未使用真实标签时不宣称字段完全准确
ADD036,task1_036_dark_plus_tilt_10deg.png,datas/task1_processed/task1_036_dark_plus_tilt_10deg.png,UserShow/task1/images/all_samples/task1_036_dark_plus_tilt_10deg.png,新增,datas/tilt_10deg.png,光照偏暗,基于 tilt_10deg.png 处理：亮度降低，模拟暗光,,,,,--,,False,False,exception,Exception: 获取各行起始坐标失败！,129.4,UserShow/task1/images/failure/ADD036_failure.png,评估口径为是否识别出可用身份证号；未使用真实标签时不宣称字段完全准确
ADD037,task1_037_contrast_normal.png,datas/task1_processed/task1_037_contrast_normal.png,UserShow/task1/images/all_samples/task1_037_contrast_normal.png,新增,datas/normal.png,对比度变化,基于 normal.png 处理：对比度增强,,,,,--,,False,False,exception,Exception: 身份证识别失败！！！,125.3,UserShow/task1/images/failure/ADD037_failure.png,评估口径为是否识别出可用身份证号；未使用真实标签时不宣称字段完全准确
ADD040,task1_040_scale_small_tilt_10deg.png,datas/task1_processed/task1_040_scale_small_tilt_10deg.png,UserShow/task1/images/all_samples/task1_040_scale_small_tilt_10deg.png,新增,datas/tilt_10deg.png,缩放变化,基于 tilt_10deg.png 处理：缩放后置于背景画布,,,,,--,,False,False,exception,Exception: 获取各行起始坐标失败！,116.8,UserShow/task1/images/failure/ADD040_failure.png,评估口径为是否识别出可用身份证号；未使用真实标签时不宣称字段完全准确
ADD044,task1_044_background_tilt_10deg.png,datas/task1_processed/task1_044_background_tilt_10deg.png,UserShow/task1/images/all_samples/task1_044_background_tilt_10deg.png,新增,datas/tilt_10deg.png,背景复杂,基于 tilt_10deg.png 处理：添加背景边框和纹理,,,,,--,,False,False,exception,Exception: 获取各行起始坐标失败！,128.4,UserShow/task1/images/failure/ADD044_failure.png,评估口径为是否识别出可用身份证号；未使用真实标签时不宣称字段完全准确
ADD046,task1_046_bright_plus_dark.png,datas/task1_processed/task1_046_bright_plus_dark.png,UserShow/task1/images/all_samples/task1_046_bright_plus_dark.png,新增,datas/dark.png,光照过亮,基于 dark.png 处理：亮度/对比度轻微提高,,,,,--,,False,False,exception,Exception: 身份证识别失败！！！,127.9,UserShow/task1/images/failure/ADD046_failure.png,评估口径为是否识别出可用身份证号；未使用真实标签时不宣称字段完全准确
